,Sifra,Naslov
3671,2020700200141,igriška ulica
3672,2021690010003,igriška ulica
3673,1080230260003,igriška ulica
3674,2091470170010,igriška ulica
3675,1080610110346,igriška ulica
3676,1080230440001,ihanska cesta
3677,1080230160010,ihanska cesta
3678,2021480030000,ihova
3679,1080230140004,ii. ulica
3680,1080230140005,iii. ulica
3681,2020580250034,ilaunigova ulica
3682,2020960160040,ilčeva ulica
3683,1080610110347,ilešičeva ulica
3684,2021690030014,ilešičeva ulica
3685,2020700200142,ilichova ulica
3686,2020700200143,ilijeva ulica
3687,2090410070027,ilirska cesta
3688,2071190460003,ilirska cesta
3689,2041440200011,ilirska pot
3690,1080610110348,ilirska ulica
3691,2010290060013,ilirska ulica
3692,2040110030064,ilirska ulica
3693,2020870410009,ilirska ulica
3694,2021080160017,ilirska ulica
3695,2020700200144,ilirska ulica
3696,2060090280004,ilirska ulica
3697,2111280600011,ilirska ulica
3698,2041200920018,ilirska ulica
3699,2060540850014,ilirska ulica
3700,2120400050005,ilirska ulica
3701,2011660080000,iljaševci
3702,2041390200000,ilovca
3703,2010630250000,ilovci
3704,2090520090000,ilovka
3705,1080610110349,ilovški štradon
3706,1080770130000,imenje
3707,2071190270000,imenje
3708,2110070210000,imenje
3709,2040920090000,imeno
3710,2040920100000,imenska gorca
3711,1080680130000,imovica
3712,1080230460003,industrijska cesta
3713,2120400040020,industrijska cesta
3714,1080320170012,industrijska cesta
3715,1080610110350,industrijska cesta
3716,2100940210008,industrijska cesta
3717,2110840160007,industrijska cesta
3718,2110060020003,industrijska cona
3719,2011320040004,industrijska ulica
3720,2010590170003,industrijska ulica
3721,2021080020004,industrijska ulica
3722,2020700200145,industrijska ulica
3723,2020580250008,industrijska ulica
3724,2010800060014,industrijska ulica
3725,2041140210004,industrijska ulica
3726,2120350100002,industrijska ulica
3727,2021080160018,industrijska ulica
3728,2090410070028,industrijska ulica
3729,2091470170011,industrijska ulica
3730,2020450040002,industrijsko naselje
3731,1080610110351,ingličeva ulica
3732,2021130870051,ingoličeva ulica
3733,2021131230007,ingoličeva ulica
3734,2040110030065,ipavčeva ulica
3735,1080230430011,ipavčeva ulica
3736,2020700200146,ipavčeva ulica
3737,2020700270008,ipavčeva ulica
3738,2041900380020,ipavčeva ulica
3739,1080610110352,ipavčeva ulica
3740,2060090120027,ipavčeva ulica
3741,2070851320038,irča vas
3742,2020700200147,irenina ulica
3743,2021600120007,irgoličeva ulica
3744,2041060100000,irje
3745,2031120120012,iršičeva ulica
3746,2040110030066,iršičeva ulica
3747,2020700200148,iršičeva ulica
3748,2120500410044,istrska cesta
3749,2120350140004,istrska ulica
3750,2020700200149,istrska ulica
3751,2120400040021,istrska vrata
3752,1080370060000,iška
3753,1080370070000,iška loka
3754,1080370080000,iška vas
3755,1080230140006,iv. ulica
3756,2010630340012,ivana kaučiča cesta
3757,2010780080000,ivanci
3758,2120500020007,ivančičeva cesta
3759,2060540660000,ivandol
3760,2071700200002,ivanja vas
3761,2100130220000,ivanje selo
3762,2120490110000,ivanji grad
3763,2020870200000,ivanjkovci
3764,2021530080000,ivanjski vrh
3765,2010290100000,ivanjski vrh
3766,2060540670000,ivanjše
3767,2010780090000,ivanjševci
3768,2010290110000,ivanjševci ob ščavnici
3769,2010290120000,ivanjševski vrh
3770,2010800060015,ivanocijevo naselje
3771,2041060240011,ivanov hrib
3772,2010780100000,ivanovci
3773,2041390210000,ivenca
3774,2091470040000,izgorje
3775,2051420170001,izlake
3776,2120500410045,izletniška pot
3777,2090030140003,izletniška ulica
3778,1080610110353,izletniška ulica
3779,2041060240012,izletniška ulica
3780,2120500410046,izolska vrata
3781,2021130870018,izseljenska ulica
3782,1080710090025,iztokova ulica
3783,2070480470018,iztokova ulica
3784,2020700200150,iztokova ulica
3785,2110840160008,iztokova ulica
3786,2060090460000,izvir
3787,2010020050000,ižakovci
3788,1080610110354,ižanska cesta
3789,2091310130006,iženkovo
3790,2071700140000,jablan
3791,2051420180000,jablana
3792,2060540680000,jablance
3793,2020260030000,jablance
3794,2061100270000,jablanica
3795,2100380160000,jablanica
3796,1080600350000,jablaniške laze
3797,1080600360000,jablaniški potok
3798,2021720030000,jablovec
3799,1080640090016,jačka
3800,2020700200151,jadranska cesta
3801,2120500020008,jadranska cesta
3802,1080610110355,jadranska ulica
3803,2020960160041,jadranska ulica
3804,2020700200152,jagičeva ulica
3805,2040990070000,jagnjenica
3806,2040570190000,jagoče
3807,2120400050006,jagodje
3808,2071302210000,jagodnik
3809,1081400180007,jagrova cesta
3810,1081230090005,jagrova ulica
3811,2110140080000,jagršče
3812,2090520140036,jahačev prehod
3813,1080610110356,jakčeva ulica
3814,2031120120013,jakčeva ulica
3815,2070851320039,jakčeva ulica
3816,1080610110357,jakhljeva ulica
3817,1080320480004,jakhlova cesta
3818,1080320170013,jakhlova cesta
3819,1081340230000,jakičevo
3820,2041200300000,jakob pri šentjurju
3821,2010800060016,jakobovo naselje
3822,1080080150003,jakominova ulica
3823,1080610110358,jakopičev drevored
3824,2040110030067,jakopičeva ulica
3825,2020700200153,jakopičeva ulica
3826,1080610111507,jakopičeva ulica
3827,1080430230019,jakopičeva ulica
3828,1080610110359,jakopičevo sprehajališče
3829,1080640050000,jakovica
3830,1080610110360,jakšičeva ulica
3831,2071650190000,jakšiči
3832,2091020340010,jalnova cesta
3833,1080720030021,jalnova ulica
3834,1080610110361,jalnova ulica
3835,1080720030022,jama
3836,2090520100000,jama
3837,2070850890000,jama
3838,2071930160000,jama pri dvoru
3839,2011160110000,jamna
3840,1080640090017,jamnica
3841,2031750040000,jamnica
3842,2090520110000,jamnik
3843,1080610110362,jamnikarjeva ulica
3844,2021780050005,jamnikarjeva ulica
3845,2021080160019,jamnikova ulica
3846,1080710090026,jamnikova ulica
3847,2041440200012,jamniška cesta
3848,1080610110363,jamova cesta
3849,2021130870019,jamova ulica
3850,2090030010016,jamova ulica
3851,2020700200154,jamova ulica
3852,1080430230020,jamova ulica
3853,2040110030068,jamova ulica
3854,2100940210009,jamska cesta
3855,2071301160005,jamska ulica
3856,2120350140005,jamska ulica
3857,1080610080000,janče
3858,2020700200155,jančerjeva ulica
3859,2031030180006,janeče
3860,1081400180008,janezova cesta
3861,2040620020004,janezovo polje
3862,2060090040007,janeževa gorca
3863,2100380170000,janeževo brdo
3864,2071790040000,janeži
3865,1080430230021,janežičev drevored
3866,1080610110364,janežičeva cesta
3867,2040110030069,janežičeva pot
3868,2020700200156,janežičeva ulica
3869,2020180130000,janežovci
3870,2020180140000,janežovski vrh
3871,2010290130000,janhova
3872,2041060240013,janina
3873,2010630340013,janka ribiča ulica
3874,2041390220000,jankova
3875,2070170470000,jankoviči
3876,1080610110365,janova ulica
3877,2040110030070,janševa ulica
3878,2090410070029,janševa ulica
3879,1080610110366,janševa ulica
3880,1080720030023,janševa ulica
3881,2091020340011,janševa ulica
3882,2020700200157,janševa ulica
3883,2020690070000,janški vrh
3884,2041330050000,janškovo selo
3885,2011000040000,janžev vrh
3886,2021780050006,janževa cesta
3887,2021780040000,janževa gora
3888,2030930030000,janževski vrh
3889,1080430230022,japljeva ulica
3890,2040110030071,japljeva ulica
3891,1080610110367,japljeva ulica
3892,1080720030024,japljeva ulica
3893,1080230100015,jarčeva ulica
3894,1080610110368,jarčeva ulica
3895,1080230310004,jarčeva ulica
3896,2020700200158,jarčeva ulica
3897,2070730370014,jarčeva ulica
3898,2091470050000,jarčja dolina
3899,2090270260000,jarčje brdo
3900,2071210180000,jarčji vrh
3901,2020890060000,jareninski dol
3902,2020890070000,jareninski vrh
3903,2041200310000,jarmovec
3904,1080610110369,jarnikova ulica
3905,2020700200159,jarnikova ulica
3906,2051420190000,jarše
3907,1080610110370,jarše
3908,1080230350004,jarška cesta
3909,1080230340002,jarška cesta
3910,1080720030025,jarška cesta
3911,1080610110371,jarška cesta
3912,2090030010017,jarška cesta
3913,1080230170000,jasen
3914,2100380180000,jasen
3915,2020700200160,jaskova ulica
3916,2031120120014,jaskova ulica
3917,2020870210000,jastrebci
3918,1080600370000,jastrebnik
3919,2021131230008,javerniška ulica
3920,2030930040000,javnik
3921,1080610090000,javor
3922,1081340240000,javorje
3923,2041200320000,javorje
3924,2090270270000,javorje
3925,1080600380000,javorje
3926,2120350110000,javorje
3927,2030160030000,javorje
3928,1080680140000,javorje pri blagovici
3929,1080600390000,javorje pri gabrovki
3930,2090270280000,javorjev dol
3931,1080610110372,javorjev drevored
3932,2040110030072,javorjeva ulica
3933,1080230100016,javorjeva ulica
3934,2031030180007,javornik
3935,2110360140000,javornik
3936,2041270020000,javornik
3937,2090520120000,javornik
3938,2100910180001,javorniška cesta
3939,2100940210010,javorniška pot
3940,2090410060000,javorniški rovt
3941,2090410220008,javorniško nabrežje
3942,2071190280000,javorovica
3943,1081340830003,javorškova ulica
3944,1080610110373,javorškova ulica
3945,1080610110374,jazbečeva pot
3946,2041200330000,jazbin vrh
3947,2030160040000,jazbina
3948,2041240250000,jazbina
3949,2090270290000,jazbine
3950,2041200340000,jazbine
3951,2110140090000,jazne
3952,2070851320040,jedinščica
3953,2020700200161,jedličkova ulica
3954,2020550040000,jedlovnik
3955,1081380140003,jegriše
3956,2120500360000,jelarji
3957,2041200350000,jelce
3958,2020890080000,jelenče
3959,2090520140037,jelenčeva ulica
3960,2071040320000,jelendol
3961,2091310120000,jelendol
3962,2071210190000,jelendol
3963,2060540690000,jelenik
3964,2070480370000,jelenja vas
3965,2051420200000,jelenk
3966,2071040330000,jelenov žleb
3967,1080601640000,jelenska reber
3968,2110360150000,jelični vrh
3969,2071790050000,jelovec
3970,2061100280000,jelovec
3971,2021130280000,jelovec pri makolah
3972,2090270300000,jelovica
3973,2020690080000,jelovice
3974,2040990080000,jelovo
3975,2090040020005,jelovška cesta
3976,2090030010018,jelovška cesta
3977,2091020340012,jelovška ulica
3978,1080230340003,jelovškova ulica
3979,1081400190014,jelovškova ulica
3980,1080610110375,jelovškova ulica
3981,1080430230023,jelovškova ulica
3982,1080720030026,jelovškova ulica
3983,1080680150000,jelša
3984,1080600400000,jelša
3985,2100380190000,jelšane
3986,2071700150000,jelše
3987,2060540700000,jelše
3988,2070850920000,jelše pri otočcu
3989,2071300810000,jelševec
3990,2060540710000,jelševec
3991,2051420210000,jelševica
3992,2070170480000,jelševnik
3993,1081860010010,jemčeva cesta
3994,2041330240040,jenkova cesta
3995,2021130870020,jenkova ulica
3996,2020960160042,jenkova ulica
3997,2020700200162,jenkova ulica
3998,1080430230024,jenkova ulica
3999,2100940210011,jenkova ulica
4000,2040110030073,jenkova ulica
4001,2120500410047,jenkova ulica
4002,1080610110376,jenkova ulica
4003,2070851320041,jenkova ulica
4004,2090520140038,jenkova ulica
4005,2061100290000,jeperjek
4006,1080610110377,jerajeva ulica
4007,2040110030074,jerajeva ulica
4008,1080610110378,jerančičeva ulica
4009,1080610110379,jeranova ulica
4010,1080430850008,jeranova ulica
4011,1080430210000,jeranovo
4012,2040920110000,jerčin
4013,2070851320042,jerebova ulica
4014,1080600650015,jerebova ulica
4015,2110140030009,jerebova ulica
4016,2021690040004,jerebova ulica
4017,2070730370015,jerebova ulica
4018,2090040070000,jereka
4019,2060090470000,jereslavec
4020,2040110030075,jeretinova ulica
4021,2041330240041,jerihova cesta
4022,2041200920019,jerinova ulica
4023,2071210200000,jerman vrh
4024,2090030010019,jermanka
4025,2090030200004,jermanka
4026,2070170490000,jerneja vas
4027,2090520140171,jernejeva ulica
4028,2041890040000,jeronim
4029,1080320170014,jerova vas
4030,2041240260000,jerovska vas
4031,2020700200163,jerovškova ulica
4032,2101500110000,jeršanovo
4033,2100940210012,jeršice
4034,2100130230000,jeršiče
4035,2010630260000,jeruzalem
4036,2010630340014,jeruzalemska cesta
4037,2110140100000,jesenica
4038,2060090480000,jesenice
4039,1080600410000,jesenje
4040,2020700200164,jesenkova ulica
4041,1080610110380,jesenkova ulica
4042,2071650200000,jesenov vrt
4043,2040570550005,jesenova ravan
4044,1080230100017,jesenova ulica
4045,2070850420003,jesenovec
4046,2091460290003,jesenovec
4047,2051420220000,jesenovo
4048,1080610110381,jesihov štradon
4049,2020980030000,ješenca
4050,2090520140039,ješetova ulica
4051,1080230100018,ješetova ulica
4052,2021130290000,ješovec
4053,2040510080000,ješovec pri kozjem
4054,2041240270000,ješovec pri šmarju
4055,2060540090007,jetrno selo
4056,1080080010009,jevčeva pot
4057,1080600420000,jevnica
4058,2110460080000,jevšček
4059,2051420240004,jevšnikova ulica
4060,2021600080005,jezdarska ulica
4061,2020700200165,jezdarska ulica
4062,1080601240005,jeze
4063,2010800090003,jezera
4064,2110460090000,jezerca
4065,2041540040000,jezerce pri dobjem
4066,2040110070000,jezerce pri šmartnem
4067,2090530030003,jezerci
4068,2021080160020,jezernikova ulica
4069,1080080050000,jezero
4070,2071300820000,jezero
4071,2090520140040,jezerska cesta
4072,1080610110382,jezerska pot
4073,1080610110383,jezerska ulica
4074,2091470170012,jezerska ulica
4075,1081640050003,jezerškova ulica
4076,2020960160043,jezova ulica
4077,1080600650016,ježa
4078,1080610110384,ježa
4079,1080600430000,ježce
4080,2021130930002,ježev dol
4081,1080600440000,ježevec
4082,1080610110385,ježica
4083,1080600450000,ježni vrh
4084,2020180150000,jiršovci
4085,2091470170013,jobstova cesta
4086,2020700200166,jocova ulica
4087,1081340830004,jontezova ulica
4088,2010100190001,jordan
4089,2071700160000,jordankal
4090,2031770020000,josipdol
4091,2010630340015,joška berdena ulica
4092,1080610110386,joškov štradon
4093,2070850940000,jugorje
4094,2070730260000,jugorje pri metliki
4095,2021080160021,jugova ulica
4096,2010020010007,jugovo
4097,2010860010005,jugovska ulica
4098,2041900290004,juhartova ulica
4099,2071040350000,junčje
4100,2020700200167,jurančičeva ulica
4101,1080610110387,jurčeva ulica
4102,1080610110388,jurčičev trg
4103,2041330240042,jurčičeva cesta
4104,1080320480005,jurčičeva cesta
4105,1080391280008,jurčičeva cesta
4106,1080320170015,jurčičeva cesta i
4107,1080320170016,jurčičeva cesta ii
4108,1080320170017,jurčičeva cesta iii
4109,1080320170018,jurčičeva pot
4110,2060540850015,jurčičeva pot
4111,1080720030027,jurčičeva ulica
4112,1080230430012,jurčičeva ulica
4113,2010630340016,jurčičeva ulica
4114,1080390320002,jurčičeva ulica
4115,2020960160191,jurčičeva ulica
4116,1080430230025,jurčičeva ulica
4117,2010800020007,jurčičeva ulica
4118,2020580250009,jurčičeva ulica
4119,2021130750006,jurčičeva ulica
4120,2021130870021,jurčičeva ulica
4121,2071301880007,jurčičeva ulica
4122,2020700200168,jurčičeva ulica
4123,2030810030010,jurčičeva ulica
4124,2021131230009,jurčičeva ulica
4125,2091020340013,jurčičeva ulica
4126,2040110030076,jurčičeva ulica
4127,2060090120028,jurčičeva ulica
4128,2100380150013,jurčičeva ulica
4129,2100940210013,jurčičeva ulica
4130,2041900380021,jurčičeva ulica
4131,2070851320043,jurčičeva ulica
4132,2071930500006,jurčičeva ulica
4133,2090520140041,jurčičeva ulica
4134,2120500410048,jurčičeva ulica
4135,1080610110389,jurčkova cesta
4136,2010630340017,jureša cirila ulica
4137,1080610110390,juričeva ulica
4138,2100910070000,jurišče
4139,2021130300000,jurišna vas
4140,2071040360000,jurjevica
4141,2021180040000,jurjevski dol
4142,2070850950000,jurka vas
4143,2040570200000,jurklošter
4144,2011000140010,jurkovičeva ulica
4145,2010290060014,jurkovičeva ulica
4146,2070850960000,jurna vas
4147,2021350120000,jurovci
4148,2020580250010,jurovska cesta
4149,2020580190000,jurovski dol
4150,2020550050000,jurski vrh
4151,2020420070000,juršinci
