,objectId,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3
2111,1VwTSJ4Vie,HR,48000,Kamenica,Koprivničko-Križevačka,06,,,Koprivnica
2112,MFbSSjOsVn,HR,48214,Hrsovo,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2113,zbXrl3xFFY,HR,48214,Predavec Križevački,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2114,8AWuDoe8ca,HR,48214,Sveti Petar Čvrstec,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2115,E4FAa9jzjN,HR,48214,Trema,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2116,rO9eHmeKtT,HR,48214,Sveti Ivan Žabno,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2117,8mGPWHp7zF,HR,48214,Ladinec,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2118,DsBzVLbY90,HR,48214,Cirkvena,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2119,fH1AOuyJNP,HR,48214,Markovac Križevački,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2120,l1oF0jcNLx,HR,48214,Cepidlak,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2121,3opgu5y3Yv,HR,48214,Škrinjari,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2122,MV28Cg2lYj,HR,48214,Novi Glog,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2123,QA8mTS6ABU,HR,48260,Kloštar Vojakovački,Koprivničko-Križevačka,06,,,Križevci
2124,c2GRhjmnNQ,HR,48214,Brdo Cirkvensko,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2125,S3rzrRWqiC,HR,48260,Brežani,Koprivničko-Križevačka,06,,,Križevci
2126,jTn8XRy2nP,HR,48214,Kenđelovec,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2127,BXWLAk38Vz,HR,48214,Kuštani,Koprivničko-Križevačka,06,,,Sveti Ivan Žabno
2128,MRMhdocRbd,HR,48260,Gornja Rijeka,Koprivničko-Križevačka,06,,,Križevci
2129,gTeLhVxcXF,HR,48260,Žibrinovec,Koprivničko-Križevačka,06,,,Križevci
2130,1B2Buww2EF,HR,48260,Nemčevec,Koprivničko-Križevačka,06,,,Križevci
2131,f8amS9UpCV,HR,48260,Obrež Kalnički,Koprivničko-Križevačka,06,,,Križevci
2132,D8XK15uy2a,HR,48260,Gornji Dubovec,Koprivničko-Križevačka,06,,,Križevci
2133,9CPrtAAQnk,HR,48260,Kolarec,Koprivničko-Križevačka,06,,,Križevci
2134,4mkj10hCYG,HR,48260,Dijankovec,Koprivničko-Križevačka,06,,,Križevci
2135,GXCtDaCuYf,HR,48260,Dropkovec,Koprivničko-Križevačka,06,,,Križevci
2136,mXKCL993ei,HR,48260,Štrigovec,Koprivničko-Križevačka,06,,,Križevci
2137,OGqteBCH5n,HR,48260,Međa,Koprivničko-Križevačka,06,,,Križevci
2138,koCpn0Gnpa,HR,48260,Veliki Raven,Koprivničko-Križevačka,06,,,Križevci
2139,keWV6Mt5gw,HR,48260,Srednji Dubovec,Koprivničko-Križevačka,06,,,Križevci
2140,qVNgkFiAmp,HR,48260,Rašćani,Koprivničko-Križevačka,06,,,Križevci
2141,GwQixa3zy9,HR,48260,Cubinec,Koprivničko-Križevačka,06,,,Križevci
2142,8pZSqG3zp5,HR,48260,Većeslavec,Koprivničko-Križevačka,06,,,Križevci
2143,DuhL41ilZs,HR,48260,Dedina,Koprivničko-Križevačka,06,,,Križevci
2144,vIMULQaG7X,HR,48260,Prikraj Križevački,Koprivničko-Križevačka,06,,,Križevci
2145,HEM8mDGvI4,HR,48260,Karane,Koprivničko-Križevačka,06,,,Križevci
2146,kYhHokWQxe,HR,48260,Voljavec Riječki,Koprivničko-Križevačka,06,,,Križevci
2147,CjYPeHUiIf,HR,48260,Lemeš,Koprivničko-Križevačka,06,,,Križevci
2148,omwQ43SFGU,HR,48260,Vukovec,Koprivničko-Križevačka,06,,,Križevci
2149,77Tu0fO1Ii,HR,48260,Novi Bošnjani,Koprivničko-Križevačka,06,,,Križevci
2150,cxq0EsxuMj,HR,48260,Gornja Brckovčina,Koprivničko-Križevačka,06,,,Križevci
2151,n3cSqTcCWv,HR,48260,Kapela Ravenska,Koprivničko-Križevačka,06,,,Križevci
2152,MQOAHpii0u,HR,48260,Male Sesvete,Koprivničko-Križevačka,06,,,Križevci
2153,VId82LfZV8,HR,48260,Fodrovec Riječki,Koprivničko-Križevačka,06,,,Križevci
2154,bxfNGDbaMq,HR,48260,Brezje Miholečko,Koprivničko-Križevačka,06,,,Križevci
2155,dtdmFK3xYK,HR,48260,Kamešnica,Koprivničko-Križevačka,06,,,Križevci
2156,IeSW4vJA2h,HR,48260,Beketinec,Koprivničko-Križevačka,06,,,Križevci
2157,GO1PWW4a58,HR,48260,Majurec,Koprivničko-Križevačka,06,,,Križevci
2158,HjNSZagHBB,HR,48260,Lemeš Križevački,Koprivničko-Križevačka,06,,,Križevci
2159,uBVw9iaiZO,HR,48260,Velike Sesvete,Koprivničko-Križevačka,06,,,Križevci
2160,Kj7ht90pEF,HR,48260,Donja Brckovčina,Koprivničko-Križevačka,06,,,Križevci
2161,4ixY3BDdbK,HR,48260,Vojakovac,Koprivničko-Križevačka,06,,,Križevci
2162,fTJzErFhZi,HR,48260,Selnica Miholečka,Koprivničko-Križevačka,06,,,Križevci
2163,kgUIu1Hpp8,HR,48260,Bukovje Križevačko,Koprivničko-Križevačka,06,,,Križevci
2164,ogBwwFPUvw,HR,48260,Orehovec,Koprivničko-Križevačka,06,,,Križevci
2165,GCju8eqHG8,HR,48260,Križevci,Koprivničko-Križevačka,06,,,Križevci
2166,gwLSntrWrw,HR,48260,Špiranec,Koprivničko-Križevačka,06,,,Križevci
2167,e2OjBst0XO,HR,48260,Doljanec,Koprivničko-Križevačka,06,,,Križevci
2168,dP10NAKKUK,HR,48260,Carevdar,Koprivničko-Križevačka,06,,,Križevci
2169,uzvOGHd1Du,HR,48260,Mali Raven,Koprivničko-Križevačka,06,,,Križevci
2170,Z2IQFLzylf,HR,48260,Erdovec,Koprivničko-Križevačka,06,,,Križevci
2171,rkYpNS1oeo,HR,48260,Veliki Potočec,Koprivničko-Križevačka,06,,,Križevci
2172,B6WhICXBKk,HR,48260,Mokrice Miholečke,Koprivničko-Križevačka,06,,,Križevci
2173,JuJ6ogNCvU,HR,48260,Ruševac,Koprivničko-Križevačka,06,,,Križevci
2174,QChgaN3CI0,HR,48260,Podgajec,Koprivničko-Križevačka,06,,,Križevci
2175,LIONB2rM8x,HR,48260,Guščerovec,Koprivničko-Križevačka,06,,,Križevci
2176,IpIEuXwJbN,HR,48260,Miholec,Koprivničko-Križevačka,06,,,Križevci
2177,5bZCHO5EsC,HR,48260,Vinarec,Koprivničko-Križevačka,06,,,Križevci
2178,b2mY1E13VH,HR,48260,Hrgovec,Koprivničko-Križevačka,06,,,Križevci
2179,Efg5CpOoug,HR,48260,Sveti Martin,Koprivničko-Križevačka,06,,,Križevci
2180,qCD1qU4FuF,HR,48260,Gregurovec,Koprivničko-Križevačka,06,,,Križevci
2181,yVanGap3oO,HR,48260,Povelić,Koprivničko-Križevačka,06,,,Križevci
2182,xOxYEzkUfo,HR,48260,Sveti Petar Orehovec,Koprivničko-Križevačka,06,,,Križevci
2183,rW1e13G7qN,HR,48260,Sela Ravenska,Koprivničko-Križevačka,06,,,Križevci
2184,Xec2CCpaM5,HR,48260,Zaistovec,Koprivničko-Križevačka,06,,,Križevci
2185,Gu1LEgje41,HR,48260,Mali Potočec,Koprivničko-Križevačka,06,,,Križevci
2186,7BV9YaBIJY,HR,48260,Kalnik,Koprivničko-Križevačka,06,,,Križevci
2187,k7jqzzqx8H,HR,48260,Osijek Vojakovački,Koprivničko-Križevačka,06,,,Križevci
2188,2OFmaZcO8N,HR,48260,Stari Bošnjani,Koprivničko-Križevačka,06,,,Križevci
2189,su2NiUPGhr,HR,48260,Šopron,Koprivničko-Križevačka,06,,,Križevci
2190,v7hxMLPRkr,HR,48260,Gornja Glogovnica,Koprivničko-Križevačka,06,,,Križevci
2191,D9UldxJ2SZ,HR,48260,Gorica Miholečka,Koprivničko-Križevačka,06,,,Križevci
2192,vPaKvLhUFT,HR,48260,Kostanjevec Riječki,Koprivničko-Križevačka,06,,,Križevci
2193,ED6WlbyEX3,HR,48260,Sveta Helena,Koprivničko-Križevačka,06,,,Križevci
2194,NAQ6vbWAoe,HR,48260,Jarčani,Koprivničko-Križevačka,06,,,Križevci
2195,uWk0DBiM29,HR,48260,Piškovec,Koprivničko-Križevačka,06,,,Križevci
2196,8dtyQHIqXx,HR,48260,Gračina,Koprivničko-Križevačka,06,,,Križevci
2197,uSE3KSOFF6,HR,48260,Donji Fodrovec,Koprivničko-Križevačka,06,,,Križevci
2198,mLIOoLUSAF,HR,48260,Stara Ves Ravenska,Koprivničko-Križevačka,06,,,Križevci
2199,T7gwKZanNG,HR,48260,Ivanec Križevački,Koprivničko-Križevačka,06,,,Križevci
2200,SIWIvvccJn,HR,48260,Čabraji,Koprivničko-Križevačka,06,,,Križevci
2201,HkVSQEAXOE,HR,48260,Popovec Kalnički,Koprivničko-Križevačka,06,,,Križevci
2202,KSTANIpjsK,HR,48260,Rovci,Koprivničko-Križevačka,06,,,Križevci
2203,oUWtyD6SNr,HR,48260,Šalamunovec,Koprivničko-Križevačka,06,,,Križevci
2204,J5BNqdEfYX,HR,48260,Bogačevo Riječko,Koprivničko-Križevačka,06,,,Križevci
2205,2Wh0WuqbHw,HR,48260,Mikovec,Koprivničko-Križevačka,06,,,Križevci
2206,A4ZJ8pZjNF,HR,48260,Bojnikovec,Koprivničko-Križevačka,06,,,Križevci
2207,Zab3XCfoaM,HR,48260,Selanec,Koprivničko-Križevačka,06,,,Križevci
2208,gPItsMk3lr,HR,48260,Mali Carevdar,Koprivničko-Križevačka,06,,,Križevci
2209,taElNqUs3b,HR,48260,Donja Glogovnica,Koprivničko-Križevačka,06,,,Križevci
2210,hjJQka4aJC,HR,48260,Đurđic,Koprivničko-Križevačka,06,,,Križevci
2211,5cN9g5fBKk,HR,48260,Pofuki,Koprivničko-Križevačka,06,,,Križevci
2212,EsAzBBbNw5,HR,48260,Mičijevac,Koprivničko-Križevačka,06,,,Križevci
2213,2BwFkHO4vK,HR,48260,Podvinje Miholečko,Koprivničko-Križevačka,06,,,Križevci
2214,hF2MsoidxP,HR,48260,Lukačevec,Koprivničko-Križevačka,06,,,Križevci
2215,WYeHgazZ1W,HR,48260,Kunđevec,Koprivničko-Križevačka,06,,,Križevci
2216,iltaA8RAiM,HR,48260,Kusijevec,Koprivničko-Križevačka,06,,,Križevci
2217,oorzJpjHdZ,HR,48260,Bogačevo,Koprivničko-Križevačka,06,,,Križevci
2218,L1GZCButlo,HR,48260,Barlabaševec,Koprivničko-Križevačka,06,,,Križevci
2219,TXRZipJGCq,HR,48260,Kučari,Koprivničko-Križevačka,06,,,Križevci
2220,xH9lJw2vDB,HR,48260,Pavlovec Ravenski,Koprivničko-Križevačka,06,,,Križevci
2221,GLk3E00Oxf,HR,48260,Hižanovec,Koprivničko-Križevačka,06,,,Križevci
2222,O0o0RfOsSS,HR,48260,Kostadinovac,Koprivničko-Križevačka,06,,,Križevci
2223,vbOb5HFnH3,HR,48260,Bočkovec,Koprivničko-Križevačka,06,,,Križevci
2224,LgVABEBl6M,HR,48260,Borje,Koprivničko-Križevačka,06,,,Križevci
2225,0REoQsgEEC,HR,48260,Gornji Fodrovec,Koprivničko-Križevačka,06,,,Križevci
2226,VwpWFkS9gH,HR,48260,Pobrđani Vojakovački,Koprivničko-Križevačka,06,,,Križevci
2227,8qsKBE7d55,HR,48260,Potok Kalnički,Koprivničko-Križevačka,06,,,Križevci
2228,lDSLK0tvKt,HR,48260,Sudovec,Koprivničko-Križevačka,06,,,Križevci
2229,V5sAd9JlGT,HR,48260,Vukšinec Riječki,Koprivničko-Križevačka,06,,,Križevci
2230,DfG1CkRP7W,HR,48260,Vujići Vojakovački,Koprivničko-Križevačka,06,,,Križevci
2231,ZLnGEjPLYu,HR,48260,Zamladinec,Koprivničko-Križevačka,06,,,Križevci
2232,qlcG5bW8s0,HR,48260,Novaki Ravenski,Koprivničko-Križevačka,06,,,Križevci
2233,9MvCyJ7Fcr,HR,48260,Vojnovec Kalnički,Koprivničko-Križevačka,06,,,Križevci
2234,78ysxvWtD5,HR,48260,Deklešanec,Koprivničko-Križevačka,06,,,Križevci
2235,N4M8GEzF7n,HR,48260,Fajerovec,Koprivničko-Križevačka,06,,,Križevci
2236,riMzo2cmua,HR,48260,Ferežani,Koprivničko-Križevačka,06,,,Križevci
2237,wXr0oLT3YU,HR,48260,Donji Dubovec,Koprivničko-Križevačka,06,,,Križevci
2238,oPsVJGyITH,HR,48260,Donja Rijeka,Koprivničko-Križevačka,06,,,Križevci
2239,glWWIBiBuy,HR,48260,Finčevec,Koprivničko-Križevačka,06,,,Križevci
2240,o7R17I5YZt,HR,48316,Veliki Otok,Koprivničko-Križevačka,06,,,Đelekovec
2241,6iSXW3TzMY,HR,48260,Črnčevec,Koprivničko-Križevačka,06,,,Križevci
2242,3wSsQxInJX,HR,48260,Apatovec,Koprivničko-Križevačka,06,,,Križevci
2243,t4jga7Tn5z,HR,48260,Brdo Orehovečko,Koprivničko-Križevačka,06,,,Križevci
2244,KqnfxczT0J,HR,48260,Novi Đurđic,Koprivničko-Križevačka,06,,,Križevci
2245,YtKIEtAF7X,HR,48260,Pesek,Koprivničko-Križevačka,06,,,Križevci
2246,qnwUP5ambs,HR,48260,Poljana Križevačka,Koprivničko-Križevačka,06,,,Križevci
2247,PFPZwzWFAA,HR,48260,Marinovec,Koprivničko-Križevačka,06,,,Križevci
2248,Uva75zHHsj,HR,48316,Peteranec,Koprivničko-Križevačka,06,,,Đelekovec
2249,CnaXwLQqkt,HR,48316,Botovo,Koprivničko-Križevačka,06,,,Đelekovec
2250,eW3AKYRrFg,HR,48316,Kutnjak,Koprivničko-Križevačka,06,,,Đelekovec
2251,23HtNXbO16,HR,48316,Antolovec,Koprivničko-Križevačka,06,,,Đelekovec
2252,4MdIp4J7cq,HR,48316,Imbriovec,Koprivničko-Križevačka,06,,,Đelekovec
2253,0326zvMMzZ,HR,48316,Legrad,Koprivničko-Križevačka,06,,,Đelekovec
2254,XkBD3STtLD,HR,48316,Torčec,Koprivničko-Križevačka,06,,,Đelekovec
2255,9Wra7zahwk,HR,48316,Drnje,Koprivničko-Križevačka,06,,,Đelekovec
2256,EGBziagPQN,HR,48316,Selnica Podravska,Koprivničko-Križevačka,06,,,Đelekovec
2257,hlfG84s2e4,HR,48316,Zablatje,Koprivničko-Križevačka,06,,,Đelekovec
2258,RCNtW3EDh0,HR,48316,Sigetec,Koprivničko-Križevačka,06,,,Đelekovec
2259,KCkjwBvzCK,HR,48316,Mali Otok,Koprivničko-Križevačka,06,,,Đelekovec
2260,yW0Z03N3Hj,HR,48316,Komatnica,Koprivničko-Križevačka,06,,,Đelekovec
2261,JeIYTvAMmk,HR,48316,Hlebine,Koprivničko-Križevačka,06,,,Đelekovec
2262,Qbdkk0p5gB,HR,48350,Hampovica,Koprivničko-Križevačka,06,,,Đurđevac
2263,Mm27CZVWLg,HR,48316,Gabajeva Greda,Koprivničko-Križevačka,06,,,Đelekovec
2264,SDPBvHxamE,HR,48350,Kozarevac,Koprivničko-Križevačka,06,,,Đurđevac
2265,DB6PsBETs9,HR,48331,Novačka,Koprivničko-Križevačka,06,,,Gola
2266,IoRYyOkDbu,HR,48350,Plavšinac,Koprivničko-Križevačka,06,,,Đurđevac
2267,CJcOU8mdz9,HR,48350,Kalinovac,Koprivničko-Križevačka,06,,,Đurđevac
2268,Vq9y65i8yG,HR,48331,Otočka,Koprivničko-Križevačka,06,,,Gola
2269,gUcXkMnfFu,HR,48350,Ferdinandovac,Koprivničko-Križevačka,06,,,Đurđevac
2270,s6c7jo3aDl,HR,48331,Gotalovo,Koprivničko-Križevačka,06,,,Gola
2271,QzoIfcWnAE,HR,48316,Đelekovec,Koprivničko-Križevačka,06,,,Đelekovec
2272,8P6jFGAve6,HR,48331,Ždala,Koprivničko-Križevačka,06,,,Gola
2273,Cyfy6Aa0Uq,HR,48331,Gola,Koprivničko-Križevačka,06,,,Gola
2274,mIQCYh2nVF,HR,48350,Repaš,Koprivničko-Križevačka,06,,,Đurđevac
2275,1xzP1aerBA,HR,48350,Mičetinac,Koprivničko-Križevačka,06,,,Đurđevac
2276,EN4H3aDwhg,HR,48350,Delovi,Koprivničko-Križevačka,06,,,Đurđevac
2277,nOMeXezrlt,HR,48350,Batinske,Koprivničko-Križevačka,06,,,Đurđevac
2278,QWhGNaKwca,HR,48350,Novo Virje,Koprivničko-Križevačka,06,,,Đurđevac
2279,t9qfzN4IM1,HR,48350,Šemovci,Koprivničko-Križevačka,06,,,Đurđevac
2280,v1sQcZISN8,HR,48350,Novigrad Podravski,Koprivničko-Križevačka,06,,,Đurđevac
2281,owpnjKSTwM,HR,48350,Čepelovac,Koprivničko-Križevačka,06,,,Đurđevac
2282,0vNwGctKGK,HR,48350,Rakitnica,Koprivničko-Križevačka,06,,,Đurđevac
2283,66TXudhu5q,HR,48350,Srdinac,Koprivničko-Križevačka,06,,,Đurđevac
2284,BJLmdjpnpy,HR,48350,Budančevica,Koprivničko-Križevačka,06,,,Đurđevac
2285,V6RmvuMypV,HR,48350,Sirova Katalena,Koprivničko-Križevačka,06,,,Đurđevac
2286,EcURGFIk02,HR,48350,Kloštar Podravski,Koprivničko-Križevačka,06,,,Đurđevac
2287,zhkWETp4va,HR,48350,Prugovac,Koprivničko-Križevačka,06,,,Đurđevac
2288,ShFW1YCdw9,HR,48350,Podravske Sesvete,Koprivničko-Križevačka,06,,,Đurđevac
2289,Gp3DrMbrXh,HR,48350,Molvice,Koprivničko-Križevačka,06,,,Đurđevac
2290,A0SIl7xWVc,HR,48350,Miholjanec,Koprivničko-Križevačka,06,,,Đurđevac
2291,XnPhhJaVvj,HR,48350,Sveta Ana,Koprivničko-Križevačka,06,,,Đurđevac
2292,pffXyAH6o8,HR,48350,Budrovac,Koprivničko-Križevačka,06,,,Đurđevac
2293,peSPHWkZoy,HR,48350,Grkine,Koprivničko-Križevačka,06,,,Đurđevac
2294,zW8HS75dEw,HR,48350,Molve,Koprivničko-Križevačka,06,,,Đurđevac
2295,k88rhungW9,HR,48350,Suha Katalena,Koprivničko-Križevačka,06,,,Đurđevac
2296,h4Wtmhomvb,HR,48350,Molve Grede,Koprivničko-Križevačka,06,,,Đurđevac
2297,jDXnIJEYTa,HR,48350,Javorovac,Koprivničko-Križevačka,06,,,Đurđevac
2298,NdSx7q2pZQ,HR,48350,Vlaislav,Koprivničko-Križevačka,06,,,Đurđevac
2299,VVgLWnNG5C,HR,48350,Virje,Koprivničko-Križevačka,06,,,Đurđevac
2300,ghMi0VehZh,HR,48350,Severovci,Koprivničko-Križevačka,06,,,Đurđevac
2301,pQFwtc5BTT,HR,48350,Đurđevac,Koprivničko-Križevačka,06,,,Đurđevac
2302,PQutMEqatO,HR,48350,Čingi-Lingi,Koprivničko-Križevačka,06,,,Đurđevac
2303,9bJkC1B1zS,HR,49000,Zagora,Krapinsko-Zagorska,07,,,Krapina
2304,l0NmXXX6d4,HR,48350,Brodić,Koprivničko-Križevačka,06,,,Đurđevac
2305,knXOkYi0m7,HR,49000,Benkovec Petrovski,Krapinsko-Zagorska,07,,,Krapina
2306,0WxI3upOsd,HR,49000,Krapina,Krapinsko-Zagorska,07,,,Krapina
2307,Fjsyh20tEH,HR,49000,Pretkovec,Krapinsko-Zagorska,07,,,Krapina
2308,NzLXI5P5fY,HR,49000,Petrovsko,Krapinsko-Zagorska,07,,,Krapina
2309,zJl2IHJrgB,HR,49000,Vidovec Petrovski,Krapinsko-Zagorska,07,,,Krapina
2310,TUVCDROYsW,HR,49000,Radoboj,Krapinsko-Zagorska,07,,,Krapina
2311,y4wD3ayI7B,HR,49000,Štuparje,Krapinsko-Zagorska,07,,,Krapina
2312,07nfCaG6y6,HR,49000,Svedruža,Krapinsko-Zagorska,07,,,Krapina
2313,88txvDxz03,HR,49000,Vidovec Krapinski,Krapinsko-Zagorska,07,,,Krapina
2314,o5CUWBIWiK,HR,49000,Lepajci,Krapinsko-Zagorska,07,,,Krapina
2315,KsWmonTQhU,HR,48350,Donje Zdjelice,Koprivničko-Križevačka,06,,,Đurđevac
2316,l2AQ647ban,HR,49000,Bregi Radobojski,Krapinsko-Zagorska,07,,,Krapina
2317,BtAIIC81Tp,HR,49000,Gornja Pačetina,Krapinsko-Zagorska,07,,,Krapina
2318,e7iVfM7B9B,HR,49000,Velika Ves,Krapinsko-Zagorska,07,,,Krapina
2319,jHzQKMXcfW,HR,49000,Škarićevo,Krapinsko-Zagorska,07,,,Krapina
2320,T8raRiTPuZ,HR,49000,Strahinje Radobojsko,Krapinsko-Zagorska,07,,,Krapina
2321,g4WSV77om8,HR,49000,Žutnica,Krapinsko-Zagorska,07,,,Krapina
2322,3WJowN5vqn,HR,49000,Stara Ves Petrovska,Krapinsko-Zagorska,07,,,Krapina
2323,Jz8gEmAHHR,HR,49000,Gornja Šemnica,Krapinsko-Zagorska,07,,,Krapina
2324,ZQCuadpz1f,HR,49000,Rovno,Krapinsko-Zagorska,07,,,Krapina
2325,EgKgohCs8c,HR,49000,Gorjani Sutinski,Krapinsko-Zagorska,07,,,Krapina
2326,zYxGISbxo4,HR,49000,Donja Šemnica,Krapinsko-Zagorska,07,,,Krapina
2327,puVTrTKXVl,HR,49000,Podgaj Petrovski,Krapinsko-Zagorska,07,,,Krapina
2328,azYFlL5raA,HR,49000,Kraljevec Radobojski,Krapinsko-Zagorska,07,,,Krapina
2329,Xk2pVadM2d,HR,49000,Slatina Svedruška,Krapinsko-Zagorska,07,,,Krapina
2330,ukCbGnb0Ff,HR,49000,Brezovica Petrovska,Krapinsko-Zagorska,07,,,Krapina
2331,e0Pc7AmCfZ,HR,49000,Kraljevec Šemnički,Krapinsko-Zagorska,07,,,Krapina
2332,wTRGfRrBuI,HR,49000,Orehovec Radobojski,Krapinsko-Zagorska,07,,,Krapina
2333,wLM2HABCBn,HR,49000,Lazi Krapinski,Krapinsko-Zagorska,07,,,Krapina
2334,pD15A7VtPW,HR,49000,Bobovje,Krapinsko-Zagorska,07,,,Krapina
2335,wLJcr8fFN6,HR,49000,Jazvine,Krapinsko-Zagorska,07,,,Krapina
2336,sCac6bI2cA,HR,49000,Doliće,Krapinsko-Zagorska,07,,,Krapina
2337,tD2oTHQNLj,HR,49000,Mala Pačetina,Krapinsko-Zagorska,07,,,Krapina
2338,RSCKaY23WQ,HR,49000,Gredenec,Krapinsko-Zagorska,07,,,Krapina
2339,s62BqcQEgi,HR,49000,Preseka Petrovska,Krapinsko-Zagorska,07,,,Krapina
2340,bjWAxxzm76,HR,49000,Tkalci,Krapinsko-Zagorska,07,,,Krapina
2341,phxkXb576N,HR,49000,Trški Vrh,Krapinsko-Zagorska,07,,,Krapina
2342,K1zOtAtLSo,HR,49000,Šušelj Brijeg,Krapinsko-Zagorska,07,,,Krapina
2343,SniVb8IeyX,HR,49210,Družilovec,Krapinsko-Zagorska,07,,,Zabok
2344,r1TFT5H7Q2,HR,49210,Bračak,Krapinsko-Zagorska,07,,,Zabok
2345,qVgAgQRcUK,HR,49210,Hum Zabočki,Krapinsko-Zagorska,07,,,Zabok
2346,GuRvcNcuGU,HR,49000,Pristava Krapinska,Krapinsko-Zagorska,07,,,Krapina
2347,s1napj0tI5,HR,49000,Mihaljekov Jarek,Krapinsko-Zagorska,07,,,Krapina
2348,K9ZP790Bar,HR,49000,Strahinje,Krapinsko-Zagorska,07,,,Krapina
2349,S46Kn4gR33,HR,49000,Straža Krapinska,Krapinsko-Zagorska,07,,,Krapina
2350,FIzPYiIHaC,HR,49000,Polje Krapinsko,Krapinsko-Zagorska,07,,,Krapina
2351,aeVgv7V8Qh,HR,49210,Vižovlje,Krapinsko-Zagorska,07,,,Zabok
2352,sBKKvANGhH,HR,49000,Podgora Krapinska,Krapinsko-Zagorska,07,,,Krapina
2353,Qd0VEhxb7Q,HR,49210,Veliko Trgovišće,Krapinsko-Zagorska,07,,,Zabok
2354,5AlACt4HuJ,HR,49210,Pavlovec Zabočki,Krapinsko-Zagorska,07,,,Zabok
2355,HF7Tz29rfL,HR,49210,Domahovo,Krapinsko-Zagorska,07,,,Zabok
2356,rQzC2TbZqJ,HR,49210,Ravnice,Krapinsko-Zagorska,07,,,Zabok
2357,aZ0AgOA1Zo,HR,49210,Strmec,Krapinsko-Zagorska,07,,,Zabok
2358,hbsVnRyUIi,HR,49210,Zabok,Krapinsko-Zagorska,07,,,Zabok
2359,2kSXjwQPr1,HR,49210,Martinišće,Krapinsko-Zagorska,07,,,Zabok
2360,hGXvyZovbw,HR,49210,Turnišće Klanječko,Krapinsko-Zagorska,07,,,Zabok
2361,8VrKuQXvZF,HR,49210,Prosenik Gubaševski,Krapinsko-Zagorska,07,,,Zabok
2362,piCKBYKivU,HR,49210,Dubrovčan 1-130,Krapinsko-Zagorska,07,,,Zabok
2363,tKmOEvOrMn,HR,49210,Prosenik Začretski,Krapinsko-Zagorska,07,,,Zabok
2364,FQD5hOtxpF,HR,49210,Mrzlo Polje,Krapinsko-Zagorska,07,,,Zabok
2365,z3xGfttShI,HR,49210,Jezero Klanječko,Krapinsko-Zagorska,07,,,Zabok
2366,cGbgUxhxQH,HR,49210,Bezavina,Krapinsko-Zagorska,07,,,Zabok
2367,pGBQ2GV6Tq,HR,49210,Lug Zabočki,Krapinsko-Zagorska,07,,,Zabok
2368,F5Bwi5Zaxk,HR,49210,Jalšje,Krapinsko-Zagorska,07,,,Zabok
2369,BTnigwbdIA,HR,49210,Repovec,Krapinsko-Zagorska,07,,,Zabok
2370,FhL8vUHZoF,HR,49210,Požarkovec,Krapinsko-Zagorska,07,,,Zabok
2371,Ffpv9CsCow,HR,49210,Bregi Zabočki,Krapinsko-Zagorska,07,,,Zabok
2372,mJwZM5mHsj,HR,49210,Špičkovina,Krapinsko-Zagorska,07,,,Zabok
2373,iETH8GUIUZ,HR,49210,Tisanić Jarek,Krapinsko-Zagorska,07,,,Zabok
2374,C32L2m4qII,HR,49210,Grabrovec,Krapinsko-Zagorska,07,,,Zabok
2375,845dlYoZbO,HR,49210,Gubaševo,Krapinsko-Zagorska,07,,,Zabok
2376,5b5Q8gjIdg,HR,49210,Dubrava Zabočka,Krapinsko-Zagorska,07,,,Zabok
2377,dvXCA90Qtx,HR,49216,Ravnice Desinićke,Krapinsko-Zagorska,07,,,Desinić
2378,JAHIwQagv7,HR,49210,Jakuševec Zabočki,Krapinsko-Zagorska,07,,,Zabok
2379,vWg3uYtLGr,HR,49210,Grdenci,Krapinsko-Zagorska,07,,,Zabok
2380,9oqLq4qdpH,HR,49216,Desinić,Krapinsko-Zagorska,07,,,Desinić
2381,2T85KVf6Vl,HR,49216,Trnovec Desinićki,Krapinsko-Zagorska,07,,,Desinić
2382,Evbb3dxryU,HR,49216,Velika Horvatska,Krapinsko-Zagorska,07,,,Desinić
2383,4mVxBwFTXm,HR,49216,Gostenje,Krapinsko-Zagorska,07,,,Desinić
2384,5h7Qcuxuhc,HR,49216,Dubravica Desinićka,Krapinsko-Zagorska,07,,,Desinić
2385,GNtjBkh1xh,HR,49216,Gornji Jalšovec,Krapinsko-Zagorska,07,,,Desinić
2386,Crf9QTe96O,HR,49216,Gornji Zbilj,Krapinsko-Zagorska,07,,,Desinić
2387,jRXhifgbKu,HR,49216,Donji Jalšovec,Krapinsko-Zagorska,07,,,Desinić
